5165X5

55.133	777	27120613	45922	34
3.675.221	768	5198274	61515	26
31481	752	1674343	21461	17
88.549	583	1565786	13121	15
189.536	733	1605149	2381	22
4.243.028	676	1193473	2043	17
30.931	646	1017479	4002	17
598.257	731	10788341	14021	31
1.071.465	541	792617	29792	13
46406	588	522124	6867	17
3.940.537	716	550742	83557	23
166.638	608	623843	10211	19
145.418	608	1106369	6409	15
411.714	614	671272	6756	15
259.882	737	4065756	12413	21
908.601	668	3401338	7455	23
166.576	702	1088406	5633	2
500.143	678	1104484	5572	14
199.213	69	1361471	5063	18
155.171	724	1055748	4573	2
121.064	71	1758298	4911	2
475.226	72	2851644	2705	17
1.171.659	724	2362236	18400	17
118.382	789	2806395	5705	24
39611	701	1728285	199615	2
704.347	545	687153	25082	16
279.563	639	1102946	3038	15
1.215.291	764	888634	244139	66
510.771	64	1811053	80031	18
70117	524	549423	11879	24
168282	684	4343598	4804	26
137.529	583	846785	6920	16
6.503.458	733	1991589	474706	32
108.049	609	887581	25214	17
1.210.105	605	773437	19110	15
224.514	77	3295532	17111	26
784.193	665	2530087	31859	18
248.087	743	1641802	8086	33
2.459.102	609	593783	50987	19
327.567	74	154853	3736	2
509.552	721	2040062	1029129	27
332.378	64	850903	7237	16
850927	596	1210558	38609	17
335.031	692	2392496	5640	21
585.958	715	2067574	41920	19
60.036	578	654607	15820	14
259.642	662	2282268	1799	19
77.719	703	2444402	5434	17
2.545.856	604	470888	8266	12
1.034.722	61	649066	19800	16
177.153	563	529326	8170	16
492.909	699	2161967	5153	17
32.201	708	2435015	21007	37
243.754	542	689755	4009	17
469.492	599	960328	29260	18
614.834	538	844266	4456	15
1.404.034	777	2459702	55907	23
325.265	597	698939	8316	13
433.152	567	4940	19779	15
312.282	753	2101085	3185	22
393.914	709	150266	237420	18
588.275	576	883645	10274	17
90668	572	625032	19695	18
210.149	743	3599534	46567	25
320.697	788	1640399	95601	23
467.428	745	1869908	2432	16
306.178	698	1201257	3429	17
448.849	566	782405	20200	15
31.971	617	848367	4002	18
525.495	69	2187335	8015	22
727.886	618	936387	19157	15
549.535	578	596923	8856	15
63.199	599	1159257	3693	18
1.971.717	562	708572	17526	17
101.888	587	890436	12691	2
753.713	708	3862122	13738	23
156.242	642	769244	5665	15
340.482	585	1154778	45005	18
847.129	626	887919	8271	17
788.061	719	3384692	13798	21
284.365	618	602841	6624	15
157.848	649	156858	3079	19
7.336.579	614	1499557	96460	18
35257	543	573858	11120	16
3.973.259	596	814196	30222	19
344.725	487	498835	21047	19
11.401.092	737	3259294	2130264	3
5.452.853	625	1052708	17910	16
294.019	718	212742	22164	21
335.814	751	3401533	34559	22
379.179	655	2201199	25662	2
229.046	739	1652194	9714	19
216.415	645	1621688	2861	2
1.950.184	642	966523	19372	15
360.522	753	9066793	42415	22
1.055.458	688	6225752	17269	2
628.318	689	2252084	88580	18
1829	697	1851451	22784	15
48.315.022	582	929286	54708	18
1.618.992	573	688023	5266	15
571.135	716	2199273	13708	21
10.633.136	551	1350535	8886	23
1.390.696	655	2871575	7383	2
2.201.764	566	712063	14251	24
313013	599	511723	13959	2
685.208	675	1244522	28132	15
321.418	657	803978	15419	18
621.561	682	1535545	7016	19
3716	684	1159904	12743	11
91.741	577	770097	3579	14
1.687.842	691	1673082	10228	18
16.830.827	498	664893	18531	15
919.519	677	2226252	5611	21
15.128.058	668	2795609	271594	26
635.824	582	657534	21293	17
533.498	771	3261259	13981	23
62.463	768	2390678	7139	2
5.299.184	736	4770268	44994	24
855.664	57	656312	28679	16
106.648	686	3563501	224804	2
2.413.264	607	1098052	23018	21
334.385	574	1792701	32940	16
438.182	621	937416	46260	35
199.867	534	601593	11433	18
1.402.593	452	634532	7604	27
590.873	659	922752	126486	15
760.947	55	520245	16366	14
795.987	609	67846	27569	9
111.267	752	5285082	2949	27
82.165	697	3425478	2677	19
130.208	696	6583303	38670	2
6493	774	4210457	41059	24
848.381	593	982917	21313	17
171.284	781	3702037	25076	21
332.373	569	710058	9418	19
261.604	672	1208826	7876	14
123.262	529	822608	8586	16
12.273.552	701	2109922	10422	18
229.759	724	2031129	4941	21
345.711	609	691522	8492	18
1.099.384	561	666546	10931	16
574.138	612	986137	26981	13
139.973	562	716052	8342	18
677.414	59	725214	4478	15
748.002	774	3605481	51795	22
33214	642	2907113	52260	25
285.379	71	2164948	16545	17
8.191.692	501	965608	17897	15
104.066	743	2911331	1906	23
154.824	548	769648	21854	17
202.898	702	998676	14488	19
486.224	703	1355821	5932	19
475.564	735	3771158	34955	23
337.792	701	1513413	3932	23
1.194.208	742	5270553	59857	25
98.977	73	2156687	2190	23
2.091.374	631	1679774	5054	17
186.544	718	1297306	4087	2
180.107	597	917676	13514	15
361.995	765	6533432	153008	2
158.809	615	899538	4254	16
384.424	691	2907477	9068	22
309.018	696	1714681	12602	16
232.363	681	1481525	7166	16
1.170.515	798	2964048	235234	26
43317	639	1620363	10555	2
487.052	808	3888175	406693	27
77.827	731	1303062	2140	21
35.196	699	100456	14988	16
230.366	698	3070341	6638	22
77.338	68	1480021	2979	14
283.793	758	5090896	5776	27
103.343	676	1302369	127858	21
6361	608	71581	6614	11
545.813	657	914345	4129	16
387.381	722	2455062	14539	2
107.902	65	933799	2900	17
125.176	687	1855071	4159	2
511.146	614	1424879	4725	2
1.058.418	669	1905707	13436	18
298.962	599	575545	11082	12
1.253.564	721	1857161	26123	21
113.268	635	1469736	8172	17
169.464	622	781114	8793	13
95.554	618	1542723	17297	22
20847	721	1320887	4765	31
222.428	699	1595332	2226	17
783.526	581	910738	14728	14
530.016	525	511914	6338	17
566.581	616	549236	38210	14
205.957	567	694296	13853	18
374.078	774	3255353	16455	23
604.292	668	221535	46998	21
914.726	504	65407	25589	16
548.414	57	635075	16745	16
227.539	581	628695	8539	14
311.883	656	1820527	5124	21
524.899	773	4254305	82307	28
184.188	536	2486273	8466	25
9.681.658	607	4098821	2614	17
639.746	725	3777185	17640	19
28053	597	825224	4619	17
301.383	704	1773561	30678	21
172.297	612	900129	3342	14
157.066	72	3531815	14449	23
1.940.598	616	1165548	10999	15
226.375	562	630377	10759	16
773.278	572	512744	12488	18
408.727	619	568808	23091	14
38.124	541	949489	4537	15
117.743	743	2711587	33450	17
26699	631	1965627	18914	16
238.365	727	4297217	2574	23
83.522	565	714248	2915	16
46.916	746	3155009	4276	19
113.994	717	2457594	1780	23
394.533	632	1405188	3576	18
472.245	662	803139	12849	14
794.651	533	428138	16908	2
2.107.403	55	425749	33374	16
433.073	657	1361312	2614	18
25228	731	2635684	37344	24
1.150.894	679	1925723	4490	17
238.344	584	946386	25012	13
5.219.025	716	3655529	15870	21
83.687	572	67269	6587	17
260.957	707	1586101	3846	18
108.324	652	2371528	10039	2
61.909	766	2742126	462005	32
39.991.067	588	635126	62212	16
738.105	58	8435	3409	16
389.697	677	1400575	13379	22
1.049.488	605	689409	46548	16
131.316	608	829457	12223	15
208.439	699	1903886	4804	2
13.294.778	592	1028072	20387	19
131174	625	1279408	23586	2
946.437	711	2844125	3765	17
328.732	763	3302467	45586	23
8.272.629	582	2085656	30726	2
1.435.903	624	96797	21409	16
187.057	738	286654	7047	21
6.774.018	418	530932	26897	25
305.507	626	770625	6564	15
95.324	736	1436906	18123	16
195.151	744	3664068	5302	26
200.864	74	3231348	5476	21
348.271	664	945756	10868	15
228.199	731	6392174	3892	3
149.845	618	544015	14948	14
148.636	724	2332452	1926	23
274.938	656	724589	5911	15
4149	737	1220586	171280	21
135.097	644	1448601	4608	13
114.156	568	83822	17988	17
1.393.714	539	548742	33209	23
1.599.672	586	723047	27520	17
93.515	623	926261	1228	16
287.933	745	260578	24871	19
820.804	741	3292986	21973	23
634.734	527	529337	8326	14
420.357	622	73791	11585	15
605.193	628	675966	28231	2
502.344	626	686067	13136	17
1.309.128	508	555277	6511	21
1.386.915	665	1378673	2702	17
869.439	67	1626953	27388	19
2.860.735	707	5004051	30696	27
167.604	563	717179	5413	15
424.339	681	2054859	8059	22
1.812.398	633	888589	32009	15
219.774	658	174168	3970	17
213.242	73	1187352	12812	2
9.038.769	718	3380914	62750	26
798.083	638	1580726	10751	2
216.825	743	1526341	3045	18
723.278	665	773008	13726	16
1.001.484	697	1870507	20288	21
265609	684	2561784	19055	26
303.244	713	1707651	26551	18
221.708	68	3769219	2314	2
8.521.081	545	760186	20613	11
301.672	663	1136379	10837	15
130.434	725	2528872	4975	21
320.695	68	1488884	14946	18
699.964	592	542827	13583	14
341.107	61	1688217	28456	18
5.475.367	632	1596292	27525	19
821.676	591	842862	15270	15
917.694	751	1916877	29315	25
1.751.781	542	597087	18729	15
1.031.624	662	1529355	13426	17
1.191.875	643	1448531	12258	17
1.238.931	724	2077753	18130	27
1.172.861	527	559195	9578	18
90.294	748	188925	1875	22
1.079.659	704	2231218	26768	21
243.228	762	2678227	58760	25
166.125	738	153174	4758	21
602.128	593	653702	4885	14
335.725	708	1981087	2374	17
687.748	622	529739	14744	18
324.397	711	274998	10879	22
645.704	622	1421058	35409	16
870.806	575	832081	30277	24
855.156	762	2619393	68994	24
91.106	76	2302526	4192	19
155.112	638	1000972	4957	18
202.705	721	1099541	7525	16
214.389	574	798511	13286	15
712.541	783	3327809	433901	27
812.753	774	352231	149396	28
497.708	784	4394556	92365	29
460.624	696	1956649	1666	18
95.416	587	1183999	11438	19
9.094.139	547	962219	79825	18
211948	582	592996	43735	15
133.698	719	178605	3470	22
1.239.913	546	514795	33156	18
104.352	772	3218913	2249	3
202.145	748	4513097	11496	21
143.205	754	1647368	54257	23
650.911	65	119866	2327	2
582.548	615	803879	10409	16
401.433	561	60685	7621	21
21654	721	2069546	8711	19
886.137	61	623409	17038	15
31.691	59	983678	5691	17
1.503.755	613	752949	15603	14
1.098.928	667	1661216	19391	19
8219	557	695534	11503	17
82.079	764	345378	1545	26
3.119.808	615	935726	8464	17
2.595.957	674	2435063	21095	18
407.664	553	708763	15177	23
2.417.933	578	1223002	10448	23
110.306	759	2366411	7871	19
54974	65	1788033	3249	2
18.152.559	589	1092513	56466	22
210.916	609	800543	22462	18
34695	768	3266348	49979	25
495.559	785	2372346	24393	26
263.462	753	2327596	19234	22
1.001.296	659	782803	21783	15
69.598	752	4431272	2689	26
421.283	688	1602086	13453	2
19352	643	1521565	9785	18
1.343.035	728	2334849	48248	18
233.547	741	1962784	4190	19
573.585	675	2030562	8471	16
71.946	598	887428	2178	2
3.616.674	622	157637	7770	13
385.553	541	582479	4936	12
116.173	587	674674	4825	19
240.566	733	535059	57240	33
1.931.378	607	1450526	16186	16
594.632	71	1671888	21949	17
1.091.553	62	134689	2264	16
3.034.198	506	593102	51953	19
291.594	724	1728607	23444	17
332.742	71	1215069	4549	2
986.356	628	1231581	33294	17
86.604	539	663585	7260	16
424.435	755	4479964	63868	29
1.488.336	575	609367	8889	14
2.903.848	707	3020526	8236	21
3.568.941	77	2019941	402027	21
1.130.419	587	705682	8168	13
1.332.996	613	1349689	4447	21
1.869.728	733	4829857	12566	18
2.084.275	696	2414296	8860	17
2.778.576	61	111872	61548	16
415.633	581	851662	8636	13
404.287	6	623382	11238	16
353.772	675	183299	12621	2
196.072	652	920206	62119	19
146.109	714	280561	2986	2
2.093.872	558	630416	8950	14
68458	686	1518035	16540	18
165.512	711	1619987	3166	22
2.846.199	734	256494	45382	22
415.556	588	573631	22222	13
282.616	695	1382603	2351	16
1.388.127	712	3359638	32220	25
2.116.936	542	612072	4066	15
83.117	738	3616851	17532	23
414.772	648	5689059	2595	14
328.289	55	560857	6684	15
5.744.968	588	979803	36856	19
477.548	597	1012737	3339	16
258.184	701	6207944	2915	19
244.645	702	1357105	6566	22
87.825	743	242676	6183	2
1.715.171	548	499287	19282	18
528.214	618	596245	12529	14
146.752	715	3053401	13232	18
684.452	706	1552944	4700	15
2.099.333	72	209838	295619	24
1.982.992	664	2227687	12794	19
2287	741	1531202	4676	2
1.734.364	683	3763616	15125	21
3.763.337	547	611213	39231	22
12.351.341	665	1510694	16852	16
190.602	607	57758	14377	13
2.462.153	606	3320324	9957	18
111.234	746	4570505	5006	17
1.786.209	665	48612	42072	3
540.192	666	123928	5861	17
1.197.931	702	13875482	3156	26
111.132	689	2337238	1903	21
64662	566	619536	11988	16
134.568	607	700356	12831	16
195.314	565	675782	9922	15
1.491.993	59	489622	27364	18
2.146.651	634	1705511	5661	17
47778	686	2149011	18103	2
137.018	726	2020878	3958	19
191.564	647	1023531	6261	15
10454	617	604218	7678	16
678.804	645	1322722	18745	21
3.853.176	549	1081281	11644	23
32749	694	999115	15806	17
841.693	734	1764494	108537	18
74.315	626	1777322	7683	17
480.567	53	562204	8997	18
418.028	527	85467	28579	15
118667	596	1112331	3507	15
86.311	66	863248	30631	16
250.873	726	1220761	4453	19
27583	601	805636	22998	18
1.250.824	644	1090211	27528	16
955.875	68	1439253	3906	21
409.948	74	1886504	21026	2
233.493	585	851076	3274	17
286.647	714	302449	3049	27
1.517.941	701	1525439	41787	17
361.671	765	57858	17185	29
127.173	675	961868	6930	14
357.326	718	4481007	4746	28
167.264	763	2402917	885180	3
46866	671	1202588	3382	17
188.719	693	1395819	4820	15
833.372	655	939445	6754	2
3.240.715	673	1312651	9312	19
387.073	73	1486958	14960	18
203.387	541	646209	10460	16
112.029	736	4500091	77137	25
3.193.552	7	2625656	53188	22
130.572	662	130305	32280	16
131584	576	571241	7231	15
326.254	678	1763034	18121	27
278.629	641	818766	29546	17
395.907	643	1030409	4060	15
341.453	69	2587812	8583	26
192.165	562	690863	7296	18
363.589	602	772322	8425	16
269.103	71	184565	8850	21
265.533	589	1218483	18953	21
582.553	667	1468622	27053	17
204.217	721	2318715	28271	2
21905	754	1799956	8999	23
14.107.972	586	607912	20902	15
436.159	751	2269432	11398	2
15582	753	4564953	1752	26
391.653	547	771005	14368	18
19.393	753	1595335	158329	18
572.507	585	359831	14489	23
1.108.272	556	679324	10375	15
392379	639	1618175	14092	18
137.609	713	1553286	4994	18
9.843.247	715	2650471	45913	24
307.841	622	1255794	27372	15
134.074	837	5177962	499028	3
391185	699	3089502	14917	25
468.909	702	2688069	12247	21
465.407	56	60409	13597	2
6.966.811	594	1219998	10527	12
1.353.604	702	1564357	5895	25
340.843	577	1592234	8869	19
75745	587	1531986	36613	19
482.399	6	110213	26624	15
185.769	709	1486976	4075	17
81.197	598	853029	6530	19
356.264	586	601348	4786	19
4.934.713	638	1386146	12484	2
155.018	664	1450944	181928	21
358.225	533	605339	8547	19
131.272	717	2324614	1536	21
217.515	738	1426585	6733	19
4.019.323	694	5790081	20772	24
148.938	74	3970759	3481	24
129.476	698	212472	3545	19
212.025	678	1490195	2373	16
4.776.002	721	3079882	52625	2
74.704	785	6675777	4471	21
302.655	747	2038962	2206	19
474.011	733	3784779	11300	19
9.593.268	65	1378723	14473	19
211.611	747	7039198	9599	28
146.775	592	1488247	3465	14
94.238	768	3825104	1932	23
1.703.008	643	1262096	21747	17
3.278.861	651	1488011	3827	2
102.818	778	268167	3344	24
385.375	651	3415074	9504	25
5.955.408	686	2709532	12388	23
124.473	715	1488724	1978	23
804.618	545	705897	17141	18
97.833	759	4125514	2807	24
555.488	658	266469	6295	2
183.396	756	2541935	1239	3
743.087	566	945787	5350	14
7.302.226	643	2652766	12810	22
277.658	629	1097347	37695	17
361.926	709	1799598	17994	21
64.892	765	2851397	4879	2
2.809.319	502	845667	20789	18
208.472	714	1880919	5194	19
191	735	2428041	5125	17
401.587	722	2113077	28084	2
16025	765	2688518	10755	23
283.423	688	2191338	8356	2
346.785	597	835554	8119	14
47.379	601	71757	10639	16
935.429	745	2393988	185381	18
412.953	681	1176305	8521	16
531.796	739	1647864	21071	22
1.114.126	688	15556	4457	24
34.158	726	1186555	2304	21
62.558	689	3255168	20405	17
203.198	57	1133039	6986	21
628.444	655	118477	2961	18
520.807	713	1975093	798647	2
265.029	735	2928741	3745	35
976.872	584	663999	4586	12
1.564.184	581	84884	16221	19
137.547	736	2318974	4339	23
475.381	524	540726	8428	12
4.793.173	636	1911267	6338	22
1.210.205	642	1397475	11927	21
429.004	813	8107695	92178	38
269.389	758	2049547	13486	21
73.816	743	997654	3953	23
10.071.643	587	1373416	28891	16
1.936.428	704	5517962	3159	22
11.555.987	663	4290058	8182	22
375.973	63	1036938	3757	14
5.150.562	691	1746905	8822	21
9.532.064	758	6458511	42607	24
4.037.501	595	158249	3655	23
73.788	791	4848748	58227	3
1.367.743	682	2442179	19465	26
136.347	71	1166086	5829	17
2.452.615	581	622965	20768	17
5.578.132	558	556846	36431	14
1.566.184	631	2205664	11715	16
284.401	625	794819	15433	14
84.253	573	691679	5944	16
103.238	761	2469388	2568	27
313.894	744	31766	6605	25
310.352	595	758322	4910	17
2913	78	3277903	20675	25
1.111.011	701	5875196	14934	18
120.943	641	1188928	7648	15
352.565	716	2354347	10745	19
258.864	766	3975458	25559	24
254.755	742	4125911	2417	29
565.356	567	478771	9500	14
390.152	671	1671737	16645	18
149.054	741	4393525	3603	26
213596	634	1221068	3437	16
516.308	661	988394	4203	18
742.765	614	774344	32035	16
71.764	68	161072	4217	18
2.375.578	714	2564286	3596	21
21787	718	4234427	26450	27
909.734	554	665137	4302	2
204.665	731	3450559	8186	21
282.472	715	213597	94681	16
921.712	555	622108	25460	22
545.686	651	1505788	6498	18
489.853	609	681305	14942	18
402.891	748	3524643	14099	2
12.500.114	669	6483538	11352	26
172.131	662	1083998	5804	15
807.126	587	1319081	7769	14
1.439.572	712	1967266	50991	19
123.377	718	1743495	9389	18
295.036	768	4322557	14837	22
131739	654	1028849	44052	19
5.530.393	704	2366555	20639	24
117.772	719	862297	5527	22
2.674.682	639	972053	4267	15
37.805.257	57	661761	18586	16
200.104	699	1024887	2353	15
41.179.656	554	663386	25112	16
123.583	706	1813474	4181	21
649.954	699	1734139	3242	12
192.289	688	2025767	4125	21
1.702.981	571	649939	31884	16
194.992	684	749184	110096	21
223.821	747	3265996	249508	24
898.499	664	1362235	3876	2
843.446	634	1308643	10051	16
849.095	649	3221382	4041	2
151.852	706	2966319	2532	2
6275	597	553761	12514	14
931.743	753	2451121	40225	26
161.411	71	1903848	2908	19
1.309.665	596	9999	2697	19
215.547	521	862589	12821	15
219.804	663	2810711	3757	26
579105	674	1655522	8730	19
755.151	555	603561	10869	16
525.334	562	543265	6466	16
949.393	605	618153	28353	19
1.242.964	658	174006	4387	17
38.162.035	673	1864167	25071	21
15.398.716	537	1044282	73802	19
4.393.796	653	1280554	2498	24
445.331	528	607735	2940	17
5.231.297	649	5289519	5066	29
75.428	676	1902332	2312	22
251.319	554	336979	16037	16
8059	767	2586922	1790	21
27161	616	762424	5308	14
348.265	746	5566266	7341	19
28.021.443	594	1062103	50727	17
765.412	594	559424	25394	15
301.036	717	1914392	4308	21
3.852.291	507	1167445	31619	21
2.702.486	634	91822	36432	15
22.625.286	658	1240406	25514	2
178.242	636	1062136	1873	16
198.938	73	3161828	2583	24
695.333	589	683064	19206	11
191.323	565	892289	21767	17
14117	585	770281	4349	17
32143	525	588565	9459	15
183.099	576	675929	2417	15
117.006	503	630125	5195	15
596.129	572	696364	6512	15
2.092.078	626	1447081	5943	15
802.555	773	3171264	54037	26
54.633	674	126368	2763	2
197.636	575	533059	14637	15
41.681	735	1351506	390771	17
637.317	559	642391	29227	19
317.917	603	730772	3951	18
20585	675	1672359	1110	13
3.313.418	554	657112	22805	16
11113	635	1237269	2182	16
897.294	699	1744938	41907	17
175.708	493	572449	11772	16
246.976	663	1596082	3192	21
242.946	738	4349657	4286	27
89.068	637	966587	4710	16
218.668	77	1495165	6473	23
247.378	767	5351469	6731	37
107.603.661	623	2501798	71078	34
1218	562	782198	7949	16
1.972.884	715	2636284	15472	19
291.765	78	347341	43306	27
548.792	755	367775	22723	25
138.662	61	1045412	23768	16
554.759	61	1072862	14794	17
57627	636	795222	21292	2
2.429.564	609	4173972	23200	39
64.954	776	9480191	697886	32
22213	749	2591758	2616	2
663.552	751	2855601	44468	26
248.038	762	267623	32709	19
845.009	74	347666	18313	28
562.388	568	914269	17356	18
156.982	607	573564	8916	19
2.381.578	572	740732	68776	18
14.410.567	624	1623933	31921	28
295.818	778	2518709	111813	23
176.457	72	2556893	3494	2
196.561	547	577066	11635	19
25321	645	843445	4882	15
258.726	764	8342854	38935	36
533.714	722	1707682	33716	19
196985	682	1592515	39759	19
1.245.865	741	5293137	74659	3
1294	614	89931	3042	14
208.769	719	2027885	3971	2
175.482	595	682178	6110	16
293.042	709	2492394	6023	23
189.224	695	3026866	2245	23
266.778	692	1075061	8440	2
213.575	774	1882827	7363	19
288.648	77	3955019	9897	3
1.544.988	56	736291	18025	17
413.782	747	8300005	6340	52
339.375	725	1236086	14086	2
1183233	515	947117	46383	22
254.636	659	1364605	70911	17
8.028.483	65	1232729	12375	18
131.994	675	1168715	82824	17
372.601	555	1258962	14420	24
125.259	724	608198	122420	17
112.021	635	832616	11960	16
76.128	621	64862	6202	14
3.139.175	651	1541569	32148	21
446.275	599	910494	6338	14
278.637	541	687892	6758	21
544.375	596	74033	20177	15
401.378	575	772814	4065	19
839.805	59	627483	6184	13
85.757	718	1922855	1577	27
171.379	716	1689189	40156	2
182.291	706	224194	4172	2
637.309	669	1138511	4650	17
740.183	664	1855649	2376	18
421.862	728	3109583	8391	2
58.419	72	1191691	1577	16
98695	559	680742	3333	18
1.320.687	713	2511608	3514	19
984.362	589	70223	7386	2
38.206	558	615233	5066	19
697.701	732	2241059	12542	28
440.381	638	671248	9285	16
395.133	757	3216285	164926	23
330.104	704	2268859	7558	19
316.476	703	865888	6753	14
117.814	622	641188	13145	15
950.716	715	356725	11449	21
82.125	722	874261	12730	21
339.291	622	1257736	62832	19
2.562.818	586	633156	22553	18
1.557.893	66	2053877	48990	2
2.218.942	788	2713506	286787	38
31874	753	1640763	9496	2
141943	737	3253775	34844	24
2.023.513	557	1241067	4967	23
450.957	638	1266787	74208	17
1.470.072	718	3047647	34023	21
289.297	671	3787816	2586	22
1.499.179	562	561719	14295	2
532.163	556	565562	19424	12
2.640.816	571	1322529	5859	16
1.539.692	698	3288156	27304	19
747.898	628	912073	6535	16
737.454	643	718827	9250	18
168.797	549	795485	7761	15
1.703.944	673	1362255	7687	16
58.959	73	1147325	2424	17
387.693	722	2780908	3667	18
548.407	746	2569298	22196	24
817.647	639	1543117	14189	19
144.045	72	2178086	7184	18
352.504	737	3086165	16253	24
433.154	565	698112	6161	14
651.238	768	5344903	31366	23
433.817	686	2533123	2712	2
490.857	761	4089756	41781	29
829.951	667	921259	23697	17
380.428	569	602316	26417	14
35605	722	156387	15619	19
841.225	661	2736759	9845	21
693.692	593	646715	24792	18
553.577	666	1458036	15516	16
747.862	704	2367626	19015	2
432.681	509	612335	3886	14
551.247	725	2608766	92739	19
190.949	72	1703088	50447	17
8.229.595	744	3128984	92386	27
300.286	637	1212585	33894	23
19.342.254	645	2246278	110026	25
1.001.492	762	2199308	45255	25
424.296	715	1760839	21583	16
121.446	773	3412562	7404	22
571.118	702	2047462	42922	2
530.517	58	625868	21116	17
809.576	719	14041	18206	21
300.922	634	110998	32515	15
204.564	746	1842424	13345	19
337.842	676	1860329	7677	22
126806	764	2061704	50360	21
155.186	749	307984	6369	33
181.843	7	212329	3613	19
331.238	729	1808675	20983	2
230354	57	633729	31137	1
1.087.061	615	716934	22286	15
482.592	583	645617	11578	17
11.260.216	595	1841857	10562	17
8139	589	709909	4276	19
348.631	717	2387966	11265	23
826.674	75	4697394	152975	3
5.402.652	721	2661977	41755	19
1.153.623	711	1511413	9919	16
4.796.013	672	6543306	10884	4
1.018.724	717	2676652	19730	2
175.875	709	1728333	3117	18
140.354	732	1724638	4051	22
185.372	537	91228	11449	15
24.162.444	667	3078846	21612	25
1.202.266	763	2455911	87850	22
1.309.156	588	1076887	13852	2
625.623	694	1840941	24427	17
366.663	737	2654529	11073	24
207.688	584	921777	1769	14
2.624.118	59	571634	32967	16
925.392	693	5486666	41454	2
383.214	603	839395	3859	16
6.886.208	715	5901897	202356	31
3.779.385	672	5580352	11221	22
258.025	549	4364073	5258	17
209.894	727	3714291	6259	21
57.406	749	2107902	3760	22
2.548.683	617	1478573	5904	2
513.507	676	1462524	21669	15
254.719	548	594105	10684	19
5.956.373	658	852646	113832	16
435.708	577	106208	30075	19
92.852	605	919763	13252	14
359.414	736	232446	19537	27
84.737	721	1505919	2150	24
3.429.284	575	667841	10613	2
434.229	687	1198314	150547	17
123.471	766	1896693	254709	2
2.621.433	599	715522	21383	18
3.240.492	542	575503	34375	15
108.758	704	1962217	56277	2
42.137	606	786687	13099	14
277.221	715	1844147	16470	18
304.999	622	1632673	5554	27
429.172	687	1649421	8324	19
246.565	648	1313259	2104	16
94.183	642	1019729	1732	19
775.385	561	775916	4500	25
1.358.327	532	594398	18839	17
111.876	62	908985	2424	14
41.215	589	86535	3109	13
326.757	592	637552	28889	16
251.669	533	834803	15461	13
95.114	72	1236949	8370	2
265.108	698	2303407	6430	21
783.421	776	3973773	198799	27
619.156	659	2481453	4243	18
133807	756	1903284	114458	2
1.635.321	61	854287	19271	17
444.196	614	648286	5976	15
135.286	747	2473558	5432	19
539.087	782	3882604	80710	24
3.190.187	765	2565361	150893	22
8033	563	617497	6288	17
473.056	701	1370992	107790	2
108.245	682	1491001	5680	25
602.848	73	5179826	14351	3
2.874.344	729	243722	89983	2
319.129	618	838753	12844	18
314.341	671	2003919	26991	17
626.306	583	810297	10673	16
430.817	514	59715	3975	18
1.377.406	661	1150484	4853	16
1.671.419	574	1336551	5341	2
259.959	678	1345182	30452	17
274.776	639	1223971	55942	16
41.624.668	496	70043	19597	15
268.321	637	862897	9698	15
421.409	717	398938	5842	21
374.091	711	3171295	7147	25
138.777	795	27697213	102499	45
979.178	561	474433	15937	16
576.838	587	829583	12308	17
97.312	732	1236283	328353	19
1.941.393	6	843227	20192	21
256.178	718	126594	1841	21
220.564	625	901811	4982	15
1.545.192	674	186655	120706	22
148.283	71	3302016	2308	3
737.986	725	2071918	8953	25
369.862	708	3264626	7360	19
118.457	589	692795	7679	15
449.679	716	2893788	7360	21
1.168.609	549	656553	20657	2
60119	627	76647	8709	17
171.863	683	1787423	8485	19
1.090.697	526	668931	3623	14
59677	587	667114	14226	16
468.595	723	1977887	14198	21
996.646	627	801099	17871	15
728.735	739	4033308	45708	29
1.594.651	627	906293	24748	18
158.587	677	1137042	6078	16
173.928	573	753122	7117	16
962229	626	1998938	15125	39
112.932	599	772934	3803	14
1.303.287	603	583212	42841	14
173.168	624	996425	3270	18
34792	708	1884144	4034	18
6999	655	1250036	2452	17
221.422	559	4329453	3356	27
35168	574	837882	8122	21
82.202	593	924654	3254	21
294.985	558	901596	2532	17
404947	679	4001113	16965	21
921.477	567	928339	22505	15
217.989	675	1067056	11570	18
260.101	742	1750319	2547	21
158.077	588	525243	7527	16
1.375.758	64	4638213	2168	23
404.882	59	1470943	28499	15
1.525.493	614	651283	11396	16
159.309	728	2679134	4026	19
712.604	715	4147364	16645	25
108.817	769	2358262	46598	22
261.723	682	1110301	38365	17
152.309	774	3202525	3087	22
33.144	592	769657	9594	14
357.891	729	2448403	3672	19
2.010.902	732	456835	13288	28
896.071	513	622618	18209	16
952.754	583	742872	6938	17
43388	654	1111535	26537	19
67044	696	1272126	11136	19
1.749.885	516	511302	25000	2
3.651.175	671	2521553	7683	2
1.544.565	571	684839	38127	18
870.338	562	717749	2495	13
292.947	757	237771	63837	24
608.789	678	154589	7999	21
7356	542	705349	6099	17
112.959	637	1104774	1843	16
192.708	568	740148	14954	17
5.291.206	674	4797515	11591	21
450.222	581	620618	7860	14
14.400.642	649	1189388	33630	22
414.239	741	4888315	4043	23
1.610.084	739	21553	344385	28
149.715	646	969394	8956	13
800.308	554	413831	38144	15
711.315	759	2184313	62738	21
